agricultureStructureIndicator,asOfDate,basementEnclosureCrawlspaceType,policyCount,crsClassificationCode,dateOfLoss,elevatedBuildingIndicator,elevationCertificateIndicator,elevationDifference,baseFloodElevation,ratedFloodZone,houseWorship,locationOfContents,lowestAdjacentGrade,lowestFloorElevation,numberOfFloorsInTheInsuredBuilding,nonProfitIndicator,obstructionType,occupancyType,originalConstructionDate,originalNBDate,amountPaidOnBuildingClaim,amountPaidOnContentsClaim,amountPaidOnIncreasedCostOfComplianceClaim,postFIRMConstructionIndicator,rateMethod,smallBusinessIndicatorBuilding,totalBuildingInsuranceCoverage,totalContentsInsuranceCoverage,yearOfLoss,primaryResidenceIndicator,buildingDamageAmount,buildingDeductibleCode,netBuildingPaymentAmount,buildingPropertyValue,causeOfDamage,condominiumCoverageTypeCode,contentsDamageAmount,contentsDeductibleCode,netContentsPaymentAmount,contentsPropertyValue,disasterAssistanceCoverageRequired,eventDesignationNumber,ficoNumber,floodCharacteristicsIndicator,floodWaterDuration,floodproofedIndicator,floodEvent,iccCoverage,netIccPaymentAmount,nfipRatedCommunityNumber,nfipCommunityNumberCurrent,nfipCommunityName,nonPaymentReasonContents,nonPaymentReasonBuilding,numberOfUnits,buildingReplacementCost,contentsReplacementCost,replacementCostBasis,stateOwnedIndicator,waterDepth,floodZoneCurrent,buildingDescriptionCode,rentalPropertyIndicator,state,reportedCity,reportedZipCode,countyCode,censusTract,censusBlockGroupFips,latitude,longitude,id
TRUE,2020-01-22T16:55:53.194Z,-1,1,8,1999-09-16T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,1,TRUE,0,1,1991-01-01T00:00:00.000Z,1996-04-24T00:00:00.000Z,13866.87,12466.66,0,TRUE,7,TRUE,250000,60000,1999,TRUE,14366,0,13866.87,200000,1,N,12966,0,12466.66,0,0,NA,626,0,0,TRUE,Hurricane Floyd,15000,0,370391,NA,"CASWELL BEACH, TOWN OF",NA,NA,1,250000,0,A,TRUE,0,NA,0,FALSE,NC,Currently Unavailable,28465,37019,37019020310,370190203105,33.9,-78.1,64ce977c-c9c9-4a18-a052-b06829fdf0d1
TRUE,2020-01-22T16:55:53.194Z,-1,1,7,2003-09-18T00:00:00.000Z,TRUE,NA,2,7,AE,TRUE,-1,NA,8.6,3,TRUE,10,1,1990-01-01T00:00:00.000Z,1999-04-30T00:00:00.000Z,4148.64,0,0,TRUE,1,TRUE,250000,21700,2003,TRUE,4648,0,4148.64,210000,1,N,0,0,0,0,0,NA,639,0,0,TRUE,Hurricane Isabel,20000,0,375348,375348,DARE COUNTY*,97,NA,1,250000,0,A,TRUE,0,AE,1,FALSE,NC,Currently Unavailable,27936,37055,37055970502,370559705023,35.2,-75.6,3dfc5d2f-eeb6-478f-9862-9d425c076f85
TRUE,2020-01-22T16:55:53.194Z,2,1,-1,2008-09-13T00:00:00.000Z,TRUE,NA,-6,14,AE,TRUE,-1,8,8,3,TRUE,60,1,1986-01-01T00:00:00.000Z,1994-09-03T00:00:00.000Z,3670.88,0,0,TRUE,2,TRUE,250000,100000,2008,TRUE,4171,0,3670.88,292800,1,N,0,0,0,0,0,NA,668,0,0,TRUE,Hurricane Ike,30000,0,485469,NA,"GALVESTON, CITY OF",97,NA,1,366000,0,A,TRUE,0,NA,0,FALSE,TX,Currently Unavailable,77550,48167,48167726100,481677261002,29.1,-95.1,da8415e7-4b5e-49f5-a60d-18a053aebead
TRUE,2020-01-22T16:55:53.194Z,1,1,8,2012-10-29T00:00:00.000Z,TRUE,NA,-2,6,AE,TRUE,-1,3.2,3.7,3,TRUE,60,1,1999-11-01T00:00:00.000Z,2007-10-18T00:00:00.000Z,744.3,0,0,TRUE,2,TRUE,250000,69900,2012,TRUE,1744,1,744.3,128735,1,N,0,1,0,0,0,NA,304,0,0,TRUE,Hurricane Sandy,30000,0,105084,NA,"FENWICK ISLAND, TOWN OF",97,NA,1,181678,0,A,TRUE,2,NA,1,FALSE,DE,Currently Unavailable,19944,10005,10005051205,100050512052,38.5,-75.1,1da53a83-4524-42e5-b97d-3de5dc7ebcf4
TRUE,2020-01-22T16:55:53.194Z,-1,1,6,2005-08-29T00:00:00.000Z,TRUE,NA,0,13,AE,TRUE,5,NA,12.7,2,TRUE,0,3,1975-01-01T00:00:00.000Z,2004-08-15T00:00:00.000Z,39600,12600,0,TRUE,1,TRUE,39600,12600,2005,TRUE,46979,0,39600,49104,1,N,19986,0,12600,0,0,NA,653,0,0,TRUE,Hurricane Katrina,30000,0,285261,NA,"PASS CHRISTIAN, CITY OF",NA,NA,1,49600,0,A,TRUE,3,NA,0,FALSE,MS,Currently Unavailable,39571,28047,28047002900,280470029001,30.3,-89.2,b58c4fa7-0a77-4207-9afe-170133c533d2
TRUE,2020-01-22T16:55:53.194Z,2,1,-1,1999-09-16T00:00:00.000Z,TRUE,NA,-1,NA,AE,TRUE,-1,NA,NA,2,TRUE,60,1,1968-01-01T00:00:00.000Z,1995-06-09T00:00:00.000Z,4111.48,1726.74,0,TRUE,1,TRUE,22000,10500,1999,TRUE,5111,1,4111.48,18480,1,N,2726,1,1726.74,0,0,NA,626,0,0,TRUE,Hurricane Floyd,15000,0,370042,NA,CAMDEN COUNTY *,NA,NA,1,22000,0,A,TRUE,0,NA,0,FALSE,NC,Currently Unavailable,27921,37029,NA,NA,36.3,-76.2,b8d1399a-e878-493a-a136-403ab2f54e99
TRUE,2020-01-22T16:55:53.194Z,2,1,-1,2003-09-18T00:00:00.000Z,TRUE,NA,-1,NA,AE,TRUE,-1,NA,NA,2,TRUE,60,1,1968-01-01T00:00:00.000Z,1995-06-09T00:00:00.000Z,1493.65,0,0,TRUE,1,TRUE,26600,11600,2003,TRUE,2493,1,1493.65,21280,1,N,219,1,0,0,0,NA,639,0,0,TRUE,Hurricane Isabel,30000,0,370042,NA,CAMDEN COUNTY *,01,NA,1,26600,0,A,TRUE,0,NA,0,FALSE,NC,Currently Unavailable,27921,37029,NA,NA,36.3,-76.2,0d930645-f286-4f5b-82fa-e7dc427fc633
TRUE,2023-05-04T22:33:49.428Z,-1,1,-1,1995-10-04T00:00:00.000Z,TRUE,NA,-1,NA,VE,TRUE,-1,NA,NA,1,TRUE,0,1,1974-07-01T00:00:00.000Z,1983-05-23T00:00:00.000Z,17200.39,696.55,0,TRUE,1,TRUE,203500,9100,1995,TRUE,21215,0,17200.39,203500,1,N,1558,0,696.55,0,0,NA,586,0,0,TRUE,Hurricane Opal,0,0,120013,120013,"PANAMA CITY BEACH, CITY OF",NA,NA,1,0,0,A,TRUE,0,VE,1,FALSE,FL,Currently Unavailable,32407,12005,12005002704,120050027041,30.2,-85.8,ffd0cebf-fa61-4558-abbf-9b8ff86ea050
TRUE,2023-07-12T14:30:58.296Z,-1,1,10,2005-10-24T00:00:00.000Z,TRUE,NA,-1,NA,AE,TRUE,-1,NA,NA,1,TRUE,0,1,1962-01-01T00:00:00.000Z,1975-07-31T00:00:00.000Z,61613.25,25983.25,0,TRUE,1,TRUE,214200,30500,2005,TRUE,65107,1,61613.25,171360,1,N,41759,1,25983.25,0,0,NA,659,0,0,TRUE,Hurricane Wilma,30000,0,125129,125129,MONROE COUNTY*,NA,NA,1,214200,0,R,TRUE,4,AE,1,FALSE,FL,Currently Unavailable,33040,12087,12087971800,120879718001,24.6,-81.7,969622d8-ed10-44a6-9c8a-93bbc1ad51d6
TRUE,2021-04-14T14:59:46.560Z,-1,1,8,2005-07-10T00:00:00.000Z,TRUE,NA,-1,NA,A08,TRUE,3,NA,NA,1,TRUE,10,1,1979-01-01T00:00:00.000Z,2001-02-22T00:00:00.000Z,3233.99,0,0,TRUE,1,TRUE,100000,0,2005,TRUE,4234,1,3233.99,96164,1,N,0,0,0,0,0,NA,649,0,0,TRUE,Hurricane Dennis,30000,0,120088,120088,FRANKLIN COUNTY *,NA,NA,1,120206,0,R,TRUE,2,VE,1,FALSE,FL,Currently Unavailable,32346,12037,12037970100,120379701002,29.9,-84.4,e3401cbc-4a60-4578-9cfc-58f34251171c
TRUE,2021-04-14T14:59:46.560Z,-1,1,7,2018-10-11T00:00:00.000Z,TRUE,NA,-1,NA,A08,TRUE,3,NA,NA,1,TRUE,10,1,1979-01-01T00:00:00.000Z,2001-02-22T00:00:00.000Z,20726.1,0,0,TRUE,1,TRUE,133100,0,2018,TRUE,22726,2,20726.1,103151,1,N,0,0,0,0,0,NA,689,0,0,TRUE,Hurricane Michael,30000,0,120088,120088,FRANKLIN COUNTY *,NA,NA,1,124188,0,A,TRUE,-8,VE,1,FALSE,FL,Currently Unavailable,32346,12037,12037970100,120379701002,29.9,-84.4,42e59dc0-86fb-44a0-b4db-c6e664c72815
TRUE,2020-01-22T16:55:53.194Z,-1,1,8,2005-08-29T00:00:00.000Z,TRUE,NA,7,13,AE,TRUE,-1,NA,20,1,TRUE,0,1,1976-07-01T00:00:00.000Z,1985-06-02T00:00:00.000Z,149521.22,48600,0,TRUE,1,TRUE,250000,100000,2005,TRUE,150021,0,149521.22,172380,1,N,49100,0,48600,0,0,NA,653,0,0,TRUE,Hurricane Katrina,30000,0,285259,NA,"OCEAN SPRINGS, CITY OF",NA,NA,1,215476,0,R,TRUE,5,NA,1,FALSE,MS,Currently Unavailable,39564,28059,28059040600,280590406005,30.4,-88.8,4b21e5b2-6b0e-498f-a88c-d219558cf425
TRUE,2019-09-19T13:45:58.425Z,-1,1,9,1994-11-17T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,1,TRUE,0,1,1960-07-01T00:00:00.000Z,1990-07-07T00:00:00.000Z,500,0,0,TRUE,7,TRUE,100000,25000,1994,TRUE,500,0,500,100000,1,N,0,0,0,0,0,NA,0,0,0,TRUE,NA,0,0,125136,NA,"ORMOND BEACH, CITY OF",97,NA,1,0,0,A,TRUE,0,NA,1,FALSE,FL,Currently Unavailable,32176,12127,12127080400,121270804002,29.3,-81,e2e33f33-95ac-4776-a3f2-96426724d6ac
TRUE,2019-11-26T21:39:47.823Z,-1,1,9,1996-09-05T00:00:00.000Z,TRUE,NA,-3,12,AE,TRUE,3,NA,8.5,2,TRUE,60,1,1971-07-01T00:00:00.000Z,1975-05-22T00:00:00.000Z,7656.25,376.68,0,TRUE,1,TRUE,82500,12200,1996,TRUE,9265,9,7656.25,82500,1,N,1521,9,376.68,0,0,NA,592,0,0,TRUE,Hurricane Fran,0,0,370187,370187,"TOPSAIL BEACH, TOWN OF",NA,NA,0,0,0,A,TRUE,0,AE,0,FALSE,NC,Currently Unavailable,28445,37141,37141920101,371419201012,34.4,-77.6,893bb259-b1a0-4ae4-af65-b1901edbec8c
TRUE,2020-01-22T16:55:53.194Z,-1,1,9,1999-09-17T00:00:00.000Z,TRUE,NA,-3,12,AE,TRUE,3,NA,8.5,2,TRUE,60,1,1971-07-01T00:00:00.000Z,1975-05-22T00:00:00.000Z,784.16,0,0,TRUE,1,TRUE,82500,12200,1999,TRUE,1893,1,784.16,82500,1,N,0,1,0,0,0,NA,626,0,0,TRUE,Hurricane Floyd,15000,0,370187,370187,"TOPSAIL BEACH, TOWN OF",97,NA,0,82500,0,A,TRUE,0,AE,0,FALSE,NC,Currently Unavailable,28445,37141,37141920101,371419201012,34.4,-77.6,b7d375cc-bdc9-492a-99b3-5fb99c88f334
TRUE,2020-01-22T16:55:53.194Z,-1,1,6,2005-08-30T00:00:00.000Z,TRUE,NA,1,12,AE,TRUE,-1,9.8,13.1,1,TRUE,10,1,1993-01-01T00:00:00.000Z,2000-06-01T00:00:00.000Z,162500,60800,0,TRUE,1,TRUE,162500,60800,2005,TRUE,181258,0,162500,188595,1,N,62531,0,60800,0,0,NA,653,0,0,TRUE,Hurricane Katrina,30000,0,285261,NA,"PASS CHRISTIAN, CITY OF",NA,NA,1,190500,0,A,TRUE,12,NA,0,FALSE,MS,Currently Unavailable,39571,28047,28047003000,280470030002,30.3,-89.3,f2dc1fab-a6bc-4823-9d99-89eae3b45345
TRUE,2020-01-22T16:55:53.194Z,-1,1,9,2003-09-18T00:00:00.000Z,TRUE,NA,-1,NA,AE,TRUE,-1,NA,NA,2,TRUE,10,1,1953-01-01T00:00:00.000Z,2003-04-29T00:00:00.000Z,3490,0,0,TRUE,1,TRUE,85900,0,2003,TRUE,4490,1,3490,62328,1,N,0,0,0,0,0,NA,640,0,0,TRUE,Hurricane Isabel,20000,0,510104,NA,"NORFOLK, CITY OF",NA,NA,1,77910,0,A,TRUE,0,NA,0,FALSE,VA,Currently Unavailable,23503,51710,51710000400,517100004002,37,-76.3,fe36ebd2-020a-47c0-a97c-429ad88d70d2
TRUE,2020-01-22T16:55:53.194Z,-1,1,7,2001-09-14T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,1,TRUE,10,1,1998-01-01T00:00:00.000Z,1999-02-12T00:00:00.000Z,4228.75,0,0,TRUE,7,TRUE,250000,60000,2001,TRUE,4728,0,4228.75,200000,1,N,0,0,0,0,0,NA,161,0,0,TRUE,Torrential rain,20000,0,120153,NA,MANATEE COUNTY *,97,NA,1,250000,0,R,TRUE,0,NA,0,FALSE,FL,Currently Unavailable,34211,12081,12081002007,120810020072,27.4,-82.4,42bb83c1-2527-419f-acd1-b85b99a16b3c
TRUE,2019-09-19T17:00:12.388Z,-1,1,-1,1991-08-19T00:00:00.000Z,TRUE,NA,1,14,AE,TRUE,-1,NA,15,3,TRUE,0,1,1980-05-01T00:00:00.000Z,1988-12-21T00:00:00.000Z,9900.75,0,0,TRUE,1,TRUE,152500,0,1991,TRUE,20738,0,9900.75,152500,1,N,0,0,0,0,0,NA,562,0,0,TRUE,Hurricane Bob,0,0,255210,255210,"BOURNE, TOWN OF",NA,NA,0,0,0,R,TRUE,1,VE,1,FALSE,MA,Currently Unavailable,02559,25001,25001014002,250010140021,41.7,-70.6,8b9cf134-d940-42b2-8fa9-248b38211853
TRUE,2020-01-22T16:55:53.194Z,-1,1,-1,2005-12-09T00:00:00.000Z,TRUE,NA,1,14,AE,TRUE,-1,NA,15,3,TRUE,0,1,1980-05-01T00:00:00.000Z,1988-12-21T00:00:00.000Z,5131.53,0,0,TRUE,1,TRUE,221400,5900,2005,TRUE,5632,0,5131.53,177120,1,N,0,0,0,0,0,NA,0,0,0,TRUE,NA,30000,0,255210,255210,"BOURNE, TOWN OF",97,NA,0,221400,0,R,TRUE,7,VE,1,FALSE,MA,Currently Unavailable,02559,25001,25001014002,250010140021,41.7,-70.6,a15ba7b0-d30e-4bdf-8517-64049ccec48f
TRUE,2020-01-22T16:55:53.194Z,-1,1,-1,1999-09-10T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,2,TRUE,0,1,1974-01-01T00:00:00.000Z,1990-03-31T00:00:00.000Z,2281.33,0,0,TRUE,1,TRUE,203500,31500,1999,TRUE,2781,0,2281.33,203500,1,N,0,0,0,0,0,NA,0,0,0,TRUE,NA,15000,0,515531,NA,"VIRGINIA BEACH, CITY OF",97,NA,1,203500,0,R,TRUE,0,NA,0,FALSE,VA,Currently Unavailable,23451,51810,51810043400,518100434002,36.9,-76,b8b09c21-e29a-4e6a-8d43-495995082151
TRUE,2020-01-22T16:55:53.194Z,-1,1,-1,2009-11-12T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,3,TRUE,0,1,1974-01-01T00:00:00.000Z,2009-03-31T00:00:00.000Z,6900.59,0,0,TRUE,7,TRUE,250000,100000,2009,TRUE,7273,0,6900.59,156565,1,N,0,0,0,0,0,NA,247,0,0,TRUE,Nor'easter,30000,0,515531,NA,"VIRGINIA BEACH, CITY OF",20,NA,1,207312,0,R,TRUE,0,NA,1,FALSE,VA,Currently Unavailable,23451,51810,51810043400,518100434002,36.9,-76,acf0e865-e024-4b5a-9eef-4c3775e23385
TRUE,2019-09-19T17:00:12.388Z,2,1,-1,1992-12-11T00:00:00.000Z,TRUE,NA,-1,NA,AE,TRUE,-1,NA,NA,3,TRUE,0,1,1922-07-01T00:00:00.000Z,1986-03-27T00:00:00.000Z,24158,0,0,TRUE,1,TRUE,185000,60000,1992,TRUE,25158,1,24158,185000,1,N,0,1,0,0,0,NA,568,0,0,TRUE,December Storm - Nor'easter,0,0,360492,NA,"SANDS POINT, VILLAGE OF",97,NA,0,0,0,A,TRUE,0,NA,1,FALSE,NY,Currently Unavailable,11050,36059,36059301000,360593010003,40.8,-73.7,ed6cbfac-d838-4582-9b7a-95f2b472df0e
TRUE,2020-01-22T16:55:53.194Z,2,1,-1,2005-10-15T00:00:00.000Z,TRUE,NA,-1,NA,AE,TRUE,-1,NA,NA,3,TRUE,0,1,1922-07-01T00:00:00.000Z,1986-03-27T00:00:00.000Z,NA,NA,NA,TRUE,1,TRUE,250000,100000,2005,TRUE,1000,1,0,6952,1,N,1000,1,0,0,0,NA,193,0,0,TRUE,Torrential rain,30000,0,360492,NA,"SANDS POINT, VILLAGE OF",97,01,0,8690,0,A,TRUE,2,NA,1,FALSE,NY,Currently Unavailable,11050,36059,36059301000,360593010003,40.8,-73.7,86a64f4d-35af-48f8-bbdf-273e20a397a6
TRUE,2020-01-22T16:55:53.194Z,2,1,-1,2010-03-14T00:00:00.000Z,TRUE,NA,-1,NA,AE,TRUE,-1,NA,NA,3,TRUE,0,1,1922-07-01T00:00:00.000Z,1986-03-27T00:00:00.000Z,5864,0,0,TRUE,1,TRUE,250000,100000,2010,TRUE,6864,1,5864,315170,4,N,840,1,0,0,0,NA,251,0,0,TRUE,Nor'easter,30000,0,360492,NA,"SANDS POINT, VILLAGE OF",01,NA,0,620735,0,A,TRUE,1,NA,1,FALSE,NY,Currently Unavailable,11050,36059,36059301000,360593010003,40.8,-73.7,b35be084-92bd-49dc-aebd-567857c8ad33
TRUE,2020-01-22T16:55:53.194Z,2,1,-1,2011-08-28T00:00:00.000Z,TRUE,NA,-1,NA,AE,TRUE,-1,NA,NA,3,TRUE,0,1,1922-07-01T00:00:00.000Z,1986-03-27T00:00:00.000Z,5996.65,372.14,0,TRUE,1,TRUE,250000,100000,2011,TRUE,6527,1,5996.65,1029000,1,N,1372,1,372.14,0,0,NA,283,0,0,TRUE,Hurricane Irene,30000,0,360492,NA,"SANDS POINT, VILLAGE OF",NA,NA,0,2059200,0,R,TRUE,5,NA,1,FALSE,NY,Currently Unavailable,11050,36059,36059301000,360593010003,40.8,-73.7,f487db16-9a74-4db2-9ee8-a907515e4f5b
TRUE,2020-01-22T16:55:53.194Z,2,1,-1,2012-10-29T00:00:00.000Z,TRUE,NA,-1,NA,AE,TRUE,-1,NA,NA,3,TRUE,0,1,1922-07-01T00:00:00.000Z,1986-03-27T00:00:00.000Z,30107.36,2136.13,0,TRUE,1,TRUE,250000,100000,2012,TRUE,26212,1,30107.36,260000,1,N,3136,1,2136.13,0,0,NA,306,0,0,TRUE,Hurricane Sandy,30000,0,360492,NA,"SANDS POINT, VILLAGE OF",NA,NA,0,310000,0,R,TRUE,0,NA,1,FALSE,NY,Currently Unavailable,11050,36059,36059301000,360593010003,40.8,-73.7,c016df51-dce7-456c-87e8-0db1ec8af3a8
TRUE,2019-09-19T17:00:12.388Z,-1,1,8,1996-07-12T00:00:00.000Z,TRUE,NA,-1,NA,AE,TRUE,-1,NA,NA,1,TRUE,10,1,1978-01-01T00:00:00.000Z,1995-01-08T00:00:00.000Z,NA,NA,NA,TRUE,1,TRUE,101200,63000,1996,TRUE,472,9,0,17900,1,N,0,9,0,0,0,NA,590,0,0,TRUE,Hurricane Bertha,0,0,370043,NA,CARTERET COUNTY *,97,01,1,0,0,A,TRUE,0,NA,0,FALSE,NC,Currently Unavailable,28516,37031,37031970301,370319703013,34.7,-76.6,53f54780-e0d3-4702-a31c-52a63de912f5
TRUE,2019-10-19T03:42:08.849Z,-1,1,8,1996-09-05T00:00:00.000Z,TRUE,NA,-1,NA,AE,TRUE,-1,NA,NA,1,TRUE,10,1,1978-01-01T00:00:00.000Z,1995-01-08T00:00:00.000Z,2753.5,0,0,TRUE,1,TRUE,101200,63000,1996,TRUE,3905,9,2753.5,101200,1,N,0,9,0,0,0,NA,592,0,0,TRUE,Hurricane Fran,0,0,370043,NA,CARTERET COUNTY *,97,NA,1,0,0,A,TRUE,0,NA,0,FALSE,NC,Currently Unavailable,28516,37031,37031970301,370319703013,34.7,-76.6,dae0b370-20de-407d-a130-2c56f3be1e15
TRUE,2020-01-22T16:55:53.194Z,-1,1,8,1999-09-16T00:00:00.000Z,TRUE,NA,-1,NA,AE,TRUE,-1,NA,NA,1,TRUE,10,1,1978-01-01T00:00:00.000Z,1995-01-08T00:00:00.000Z,5669.62,0,0,TRUE,1,TRUE,122400,69500,1999,TRUE,6669,1,5669.62,107712,1,N,0,1,0,0,0,NA,626,0,0,TRUE,Hurricane Floyd,15000,0,370043,NA,CARTERET COUNTY *,97,NA,1,122400,0,A,TRUE,0,NA,0,FALSE,NC,Currently Unavailable,28516,37031,37031970301,370319703013,34.7,-76.6,159f9fe7-9ffc-4182-bd81-a7e4f0c4942a
TRUE,2019-09-19T06:12:43.388Z,-1,1,-1,1997-02-12T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,1,TRUE,0,1,1973-01-01T00:00:00.000Z,1993-07-07T00:00:00.000Z,NA,NA,NA,TRUE,7,TRUE,20000,5000,1997,TRUE,314,0,0,1340,1,N,500,0,0,0,0,NA,0,0,0,TRUE,NA,0,0,480461,NA,"WACO, CITY OF",01,01,1,0,0,A,TRUE,0,NA,0,FALSE,TX,Currently Unavailable,76708,48309,48309003000,483090030003,31.6,-97.2,253d4109-4514-4c48-b028-c9b211a732ca
TRUE,2020-01-22T16:55:53.194Z,-1,1,8,2001-11-15T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,1,TRUE,10,1,1967-01-01T00:00:00.000Z,1998-12-01T00:00:00.000Z,1628.57,0,0,TRUE,7,TRUE,100000,25000,2001,TRUE,2128,0,1628.57,93000,1,N,0,0,0,0,0,NA,0,0,0,TRUE,NA,20000,0,480624,NA,"AUSTIN, CITY OF",97,NA,1,100000,0,A,TRUE,0,NA,0,FALSE,TX,Currently Unavailable,78741,48453,48453002307,484530023071,30.2,-97.7,72ac9418-9abc-4aa6-b6f7-ee8d3b2fdc63
TRUE,2019-10-19T03:42:08.849Z,2,1,-1,1998-09-11T00:00:00.000Z,TRUE,NA,-1,NA,AE,TRUE,-1,NA,NA,2,TRUE,60,1,1972-07-01T00:00:00.000Z,1988-10-25T00:00:00.000Z,4407.61,895.35,0,TRUE,1,TRUE,126300,9700,1998,TRUE,5722,9,4407.61,126300,1,N,2054,9,895.35,0,0,NA,616,0,0,TRUE,Flooding,0,0,485470,NA,GALVESTON COUNTY*,NA,NA,0,126300,0,A,TRUE,0,NA,1,FALSE,TX,Currently Unavailable,77554,48167,48167726100,481677261001,29.2,-94.9,59906874-5346-4bc5-ae33-483d2a5686c8
TRUE,2020-01-22T16:55:53.194Z,2,1,-1,2008-09-13T00:00:00.000Z,TRUE,NA,-1,NA,AE,TRUE,-1,NA,NA,2,TRUE,60,1,1972-07-01T00:00:00.000Z,1988-10-25T00:00:00.000Z,57281.73,5028.37,0,TRUE,1,TRUE,223700,13000,2008,TRUE,58282,1,57281.73,140000,1,N,6028,1,5028.37,0,0,NA,668,0,0,TRUE,Hurricane Ike,30000,0,485470,NA,GALVESTON COUNTY*,NA,NA,0,160000,0,A,TRUE,1,NA,1,FALSE,TX,Currently Unavailable,77554,48167,48167726100,481677261001,29.2,-94.9,b27bec6a-8a41-44d0-92ce-bd2ca1929ba5
TRUE,2020-01-22T16:55:53.194Z,1,1,-1,1999-09-16T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,3,TRUE,10,1,1941-01-01T00:00:00.000Z,1997-07-03T00:00:00.000Z,1804.29,0,0,TRUE,7,TRUE,125000,30000,1999,TRUE,2304,0,1804.29,100000,1,N,0,0,0,0,0,NA,627,0,0,TRUE,Hurricane Floyd,15000,0,510103,NA,"NEWPORT NEWS, CITY OF",97,NA,1,125000,0,R,TRUE,0,NA,0,FALSE,VA,Currently Unavailable,23602,51700,51700032002,517000320022,37.1,-76.5,913e58b0-8733-412f-98e1-7aa8cee2702f
TRUE,2020-01-22T16:55:53.194Z,-1,1,5,2017-09-11T00:00:00.000Z,TRUE,NA,-4,11,AE,TRUE,-1,NA,7.3,2,TRUE,50,1,1989-01-01T00:00:00.000Z,1990-01-18T00:00:00.000Z,1103.04,0,0,TRUE,2,TRUE,250000,33600,2017,TRUE,3103,2,1103.04,289666,2,N,0,F,0,0,0,NA,684,0,0,TRUE,Hurricane Irma,30000,0,125124,125124,LEE COUNTY*,97,NA,1,378582,0,A,TRUE,2,AE,1,FALSE,FL,Currently Unavailable,33905,12071,12071040123,120710401231,26.7,-81.7,7f9f961d-916b-48e9-96a0-c5e72e01ea46
TRUE,2019-09-19T13:45:58.425Z,1,1,-1,1989-02-15T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,3,TRUE,10,1,1938-07-01T00:00:00.000Z,1987-08-21T00:00:00.000Z,611.96,0,0,TRUE,1,TRUE,75900,0,1989,TRUE,1112,0,611.96,70000,1,N,0,0,0,0,0,NA,883,0,0,TRUE,Flooding,0,0,210075,NA,"FRANKFORT, CITY OF",NA,NA,0,0,0,A,TRUE,1,NA,0,FALSE,KY,Currently Unavailable,40601,21073,21073070500,210730705001,38.2,-84.9,241cad09-1472-472f-b814-d0172abc758b
TRUE,2019-10-19T03:42:08.849Z,-1,1,9,1995-05-08T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,1,TRUE,0,1,1974-01-01T00:00:00.000Z,1994-06-03T00:00:00.000Z,6556.07,1891.5,0,TRUE,7,TRUE,100000,25000,1995,TRUE,7678,0,6556.07,100000,1,N,3543,0,1891.5,0,0,NA,582,0,0,TRUE,Flooding,0,0,225203,NA,NEW ORLEANS/ORLEANS PARISH*,NA,NA,1,0,0,A,TRUE,0,NA,0,FALSE,LA,Currently Unavailable,70131,22071,22071000616,220710006163,29.9,-90,42ab26c3-cc0e-48ea-bb87-3211acf77880
TRUE,2019-09-19T13:45:58.425Z,-1,1,9,1995-05-08T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,2,TRUE,10,1,1970-04-01T00:00:00.000Z,1994-06-24T00:00:00.000Z,13029.39,1772,0,TRUE,7,TRUE,50000,12000,1995,TRUE,15734,0,13029.39,50000,1,N,4101,0,1772,0,0,NA,582,0,0,TRUE,Flooding,0,0,225203,NA,NEW ORLEANS/ORLEANS PARISH*,NA,NA,1,0,0,A,TRUE,0,NA,0,FALSE,LA,Currently Unavailable,70131,22071,22071000616,220710006163,29.9,-90,771d3802-79fa-4e93-a03e-e5142dfe2026
TRUE,2020-01-22T16:55:53.194Z,-1,1,8,2001-06-10T00:00:00.000Z,TRUE,NA,-1,NA,X,TRUE,-1,NA,NA,1,TRUE,10,1,1972-01-01T00:00:00.000Z,1992-08-23T00:00:00.000Z,7863.92,2420.76,0,TRUE,7,TRUE,200000,50000,2001,TRUE,8363,0,7863.92,182000,1,N,2920,0,2420.76,0,0,NA,155,0,0,TRUE,Tropical Storm Allison,20000,0,285252,NA,"BILOXI, CITY OF",NA,NA,1,200000,0,A,TRUE,0,NA,0,FALSE,MS,Currently Unavailable,39532,28047,28047003303,280470033032,30.4,-89,237d008a-cfda-4a3f-9362-56be8267be02
