disasterNumber,declarationDate,disasterName,incidentBeginDate,incidentEndDate,declarationType,stateCode,stateName,incidentType,entryDate,updateDate,closeoutDate,region,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,id,hash,lastRefresh
2173,1996-04-17T00:00:00.000Z,OAKHURST-SANDSPRINGS FIRE,1996-04-17T00:00:00.000Z,1996-04-17T00:00:00.000Z,Fire Suppression,OK,Oklahoma                      ,Fire,1996-04-22T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,f968affa-ad01-492a-b9b3-4c3fa10d4717,8212195e85c3a5062e7c617e4eaccddc26ac297b,2023-09-28T23:41:26.075Z
2172,1996-04-16T00:00:00.000Z,KIRBY ROAD COMPLEX FIRE,1996-04-16T00:00:00.000Z,1996-04-16T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-04-17T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,95008783-aae8-4327-8e4e-65b86f06c713,1bd40c283abe9e223344becd85a8d7c08967e17c,2023-09-28T23:41:26.075Z
2171,1996-04-16T00:00:00.000Z,BEAVER POND FIRE,1996-04-16T00:00:00.000Z,1996-04-16T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-04-17T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,be5f6afe-f077-4061-a1d1-6e8c305a36ee,962fd9f2019090178615786523b775672fde58b0,2023-09-28T23:41:26.075Z
2170,1996-04-15T00:00:00.000Z,LITTLE CYPRESS FIRE,1996-04-15T00:00:00.000Z,1996-04-15T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-04-17T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,82c9cec5-ba5b-48a9-b84e-c7316b9672d3,360efc52a5eadeb28548df35b649082cff9ddb59,2023-09-28T23:41:26.075Z
2169,1996-04-14T00:00:00.000Z,PITCHFORK FIRE,1996-04-14T00:00:00.000Z,1996-04-14T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-04-17T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,18bb75bd-831b-4d56-95b9-ca4aea7eea31,16ef032fb48f7fe7e9baf48005068b85473af02e,2023-09-28T23:41:26.075Z
2168,1996-04-03T00:00:00.000Z,DOC HOWARD FIRE,1996-04-03T00:00:00.000Z,1996-04-03T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-04-08T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,dae87af7-4441-4095-a8cd-4315e26f096e,cc850528d521ff41f14dde90ba14db42f9b3bd5e,2023-09-28T23:41:26.075Z
2167,1996-04-02T00:00:00.000Z,EUREKA FIRE,1996-04-02T00:00:00.000Z,1996-04-02T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-04-08T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,05bb4dd5-90ed-4ece-abd0-68216bdfeab0,e0f81cd66213520c2904f52b71fab35defc95a36,2023-09-28T23:41:26.075Z
2166,1996-04-02T00:00:00.000Z,OLD PROSPECT FIRE,1996-04-02T00:00:00.000Z,1996-04-02T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-04-08T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,c5fc7ca7-e9ac-41ba-8f1d-69ccae0c7f87,f82f632cdfecdff0b52774deae3ebe439eadec8e,2023-09-28T23:41:26.075Z
2165,1996-04-02T00:00:00.000Z,DEVIL'S HOLLOW FIRE,1996-04-02T00:00:00.000Z,1996-04-02T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-04-08T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,5962154e-4d01-4032-9ed5-69a65d4d4987,2c2f313c670bcd9f83bb54433afbeb139d512b0b,2023-09-28T23:41:26.075Z
1109,1996-04-02T00:00:00.000Z,BLIZZARD OF 96,1996-01-06T00:00:00.000Z,1996-01-12T00:00:00.000Z,Major Disaster,IN,Indiana                       ,Flood,1996-04-03T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-07-09T00:00:00.000Z,5,0,0,1,1,8b431011-c405-47d8-91dc-7f9995d599d2,c03defc8e04e776cc9622675427f79ebdf5a5076,2023-09-28T23:41:26.075Z
2164,1996-04-01T00:00:00.000Z,KNIGHT FIRE,1996-04-01T00:00:00.000Z,1996-04-01T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-04-05T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,cb197049-b6e5-452f-bbbe-75b0baa73cdb,869cd2e52a186b28a98327e6b3e96ec634d975a6,2023-09-28T23:41:26.075Z
2163,1996-03-31T00:00:00.000Z,THOMAS ROAD FIRE,1996-03-31T00:00:00.000Z,1996-03-31T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-04-05T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,2b3b6243-5504-4ccc-a3c5-0e3d756c53e8,960b5f4a3611b118729fd5cfbdecc5c630742b2a,2023-09-28T23:41:26.075Z
2162,1996-03-30T00:00:00.000Z,OLD FRED FIRE,1996-03-03T00:00:00.000Z,1996-03-03T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-04-05T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,6efa4d04-18f8-40f4-bfff-d472df7eaea4,5897a3814a1aed8e0d2a98380da8ed2e742d9df1,2023-09-28T23:41:26.075Z
2161,1996-03-30T00:00:00.000Z,OAK CREEK FIRE,1996-03-30T00:00:00.000Z,1996-03-30T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-04-05T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,5d4713cb-4e40-471c-adb2-30baf6c47b85,791d78ffecead06e54d99f0d436d8f5f8fb53ef0,2023-09-28T23:41:26.075Z
2160,1996-03-30T00:00:00.000Z,EYED FIRE,1996-03-30T00:00:00.000Z,1996-03-30T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-04-05T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,c5eb74f7-cb0c-44d6-9782-e3ee0cdf4556,25340961ab0a7e4a4db4e0ff6abf01c8d61afd91,2023-09-28T23:41:26.075Z
2159,1996-03-24T00:00:00.000Z,ROUGH CREEK COMPLEX FIRE,1996-03-24T00:00:00.000Z,1996-03-24T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-26T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,a43abe5b-06f4-41e0-8c2f-9d1ffaea1356,e8e49cc2e8e229339545c3f337edd2afc9544901,2023-09-28T23:41:26.075Z
2158,1996-03-24T00:00:00.000Z,WORSHAM COMPLEX FIRE,1996-03-24T00:00:00.000Z,1996-03-24T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-26T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,5d7bfb95-1036-4731-bd09-ebffcc750935,25f4c95252c41bc759b5444bfec681fecda61d93,2023-09-28T23:41:26.075Z
2157,1996-03-24T00:00:00.000Z,IVAN FIRE,1996-03-24T00:00:00.000Z,1996-03-24T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-26T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,1cafc0da-c0b3-4804-8314-a14897b18e18,12f52a7b2c8634710d25372682a578e99c36a61d,2023-09-28T23:41:26.075Z
2156,1996-03-24T00:00:00.000Z,WEST BRECKENRIDGE FIRE,1996-03-24T00:00:00.000Z,1996-03-24T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-26T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,5c4fbe04-6850-46d0-8477-d12c0f3717d4,1187c11719d350fd99f758eadb2e1587535a6bb6,2023-09-28T23:41:26.075Z
2155,1996-03-23T00:00:00.000Z,OIL PATCH FIRE,1996-03-23T00:00:00.000Z,1996-03-23T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-26T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,9b8ab5a9-949c-4f1f-909b-78b4c56aa2b4,1fe38447fbc89a43f6d96817dd3ef10b4a15fd2b,2023-09-28T23:41:26.075Z
2154,1996-03-23T00:00:00.000Z,GALAXY FIRE,1996-03-23T00:00:00.000Z,1996-03-23T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-26T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,0401c685-1bf7-49c7-a4ea-ae0ba999a181,c947b01826ea3ac725b926419f088a274c095d33,2023-09-28T23:41:26.075Z
2153,1996-03-23T00:00:00.000Z,HAMBY FIRE,1996-03-23T00:00:00.000Z,1996-03-23T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-26T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,f12c8374-d669-417c-b7aa-3b350d461653,fdd639edef94a601f1771211caaf0a24a32a0b98,2023-09-28T23:41:26.075Z
2152,1996-03-22T00:00:00.000Z,171 FIRE,1996-02-22T00:00:00.000Z,1996-02-22T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-26T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,fcd48a8a-d2d5-46b9-8746-b9fa68c4a248,d7e522db263a9df2ad47320ddf1378ab6be178a7,2023-09-28T23:41:26.075Z
1108,1996-03-20T00:00:00.000Z,"SEVERE STORMS, FLOODING AND TORNADOES",1996-03-05T00:00:00.000Z,1996-03-06T00:00:00.000Z,Major Disaster,AL,Alabama                       ,Severe Storm,1996-03-20T00:00:00.000Z,2004-05-06T00:00:00.000Z,2004-04-22T00:00:00.000Z,4,0,1,0,0,782bda2c-633a-4950-a2e8-98b339927c4a,c4e02e74281433a26366c360bae554bbcc28eee0,2023-09-28T23:41:26.075Z
2151,1996-03-19T00:00:00.000Z,LIVINGTON - 7 OAKS FIRE,1996-03-19T00:00:00.000Z,1996-03-19T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,d3329f32-caa9-4ca0-b8bf-59dad8773179,7aff7b0baa1ff0148df9ad47c0ef6b45b773de16,2023-09-28T23:41:26.075Z
2150,1996-03-19T00:00:00.000Z,CRUM FIRE,1996-03-19T00:00:00.000Z,1996-03-19T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,debfb83f-ca8b-44e0-baf8-98ed4775626e,68d014e4193d9169df4061844717528c7cf2706a,2023-09-28T23:41:26.075Z
2149,1996-03-19T00:00:00.000Z,CARTWRIGHT FIRE,1996-03-19T00:00:00.000Z,1996-03-19T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,6b304143-d0d0-417f-a5bb-fa98150a0917,91bb8d283e21259cb196e4c50ef6f952f839abc9,2023-09-28T23:41:26.075Z
2148,1996-03-19T00:00:00.000Z,EXXON FIRE,1996-03-19T00:00:00.000Z,1996-03-19T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,f39358f3-65f1-484c-ab70-c39ff5950b61,229f34bff91e3c7446a4211abac761bc918259b9,2023-09-28T23:41:26.075Z
2147,1996-03-19T00:00:00.000Z,GODLEY ROAD FIRE,1996-03-19T00:00:00.000Z,1996-03-19T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,9d9012c3-030a-4541-b984-7de8ec4ced29,54221ced0971a97c150009da968b87d9446df0bc,2023-09-28T23:41:26.075Z
1107,1996-03-19T00:00:00.000Z,SEVERE STORMS  AND HIGH WINDS,1996-12-10T00:00:00.000Z,1996-12-12T00:00:00.000Z,Major Disaster,OR,Oregon                        ,Severe Storm,1996-03-20T00:00:00.000Z,2002-09-19T00:00:00.000Z,2000-06-01T00:00:00.000Z,10,0,0,1,1,7a318a45-bd44-4a2d-b1b8-1d3ac223a549,4864be6e822a9156ae213faf3b666775a3d31739,2023-09-28T23:41:26.075Z
2146,1996-03-14T00:00:00.000Z,DOOUBLE MOUNTAIN FIRE,1996-03-14T00:00:00.000Z,1996-03-14T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-18T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,eb3604c1-4662-4aad-b8a5-b74c7241bddd,1e3ea23c1a009269ef13a7f08a028d670a7d49d0,2023-09-28T23:41:26.075Z
2145,1996-03-14T00:00:00.000Z,TRIANGLE  COMPLEX FIRE,1996-03-14T00:00:00.000Z,1996-03-14T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-18T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,86870b4a-d9e9-4d39-9883-dc28284c4b1b,82fac5d3b2222653a18096d6e0e014285ccd064b,2023-09-28T23:41:26.075Z
2144,1996-03-14T00:00:00.000Z,VELMA FIRE,1996-03-14T00:00:00.000Z,1996-03-14T00:00:00.000Z,Fire Suppression,OK,Oklahoma                      ,Fire,1998-02-04T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,04defa62-e1b1-45c0-90e9-3e234b60e864,dc04d5975dd28bb1095abc39f0e94c11e1edd0aa,2023-09-28T23:41:26.075Z
2143,1996-03-14T00:00:00.000Z,CADDO II FIRE,1996-03-14T00:00:00.000Z,1996-03-14T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-18T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,04600d19-dbd3-40fe-a1ac-e939f2f41cdf,d5cd5afbe6ec6157efa08b6f71fad2eea7942ba9,2023-09-28T23:41:26.075Z
2142,1996-03-14T00:00:00.000Z,BUCKLE-L FIRE,1996-03-14T00:00:00.000Z,1996-03-14T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-18T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,3660405a-82f2-4725-a0a5-92c78569c642,e722dd10114e93053df9fd8b57ef2ab8810d71c9,2023-09-28T23:41:26.075Z
1106,1996-03-13T00:00:00.000Z,"SEVERE STORMS, ICE JAMS, FLOODING",1996-01-19T00:00:00.000Z,1996-02-06T00:00:00.000Z,Major Disaster,ME,Maine                         ,Severe Storm,1996-03-14T00:00:00.000Z,2004-07-21T00:00:00.000Z,2004-07-01T00:00:00.000Z,1,0,0,1,1,2c64f688-7017-41f6-9073-5564df76bfba,892d806f32404eb7d73e03e09fc36048a4e07796,2023-09-28T23:41:26.075Z
2141,1996-03-12T00:00:00.000Z,NAS FIRE,1996-03-12T00:00:00.000Z,1996-03-12T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-13T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,08587f73-6478-4cbc-93e8-a8585c81f917,043669bacf5296b3971196df9ad60e4fd7efd1da,2023-09-28T23:41:26.075Z
2140,1996-03-12T00:00:00.000Z,LITTLE AXE FIRE,1996-03-12T00:00:00.000Z,1996-03-12T00:00:00.000Z,Fire Suppression,OK,Oklahoma                      ,Fire,1996-03-13T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,1fbb72df-400d-416b-99ed-93da12a2d994,dabe59a6aed0676b2ca8da6e31b28cfd409a621f,2023-09-28T23:41:26.075Z
2139,1996-03-12T00:00:00.000Z,CADDO FIRE,1996-03-12T00:00:00.000Z,1996-03-12T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-13T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,1639a933-bba7-4386-8805-b006f50f4655,eca782da17f438154c080e606e9fcc5b3aa93748,2023-09-28T23:41:26.075Z
2138,1996-03-12T00:00:00.000Z,GAINESBEND FIRE,1996-03-12T00:00:00.000Z,1996-03-12T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-13T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,2ee9a662-5f73-4c27-8ce0-7f8b026bce79,cabb3c4d1f62fc05f210e8c7f443c8c3040bd8f1,2023-09-28T23:41:26.075Z
2137,1996-03-12T00:00:00.000Z,DUNCANVILLE FIRE,1996-03-12T00:00:00.000Z,1996-03-12T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-13T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,df160656-7323-4825-bd8a-65367e7bc029,2c5ecbe35d90ef1526e91f1cdb9004a386bcd6f7,2023-09-28T23:41:26.075Z
2136,1996-03-12T00:00:00.000Z,SPERRY OWASSO COMPLEX FIRE,1996-03-12T00:00:00.000Z,1996-03-12T00:00:00.000Z,Fire Suppression,OK,Oklahoma                      ,Fire,1996-03-13T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,4da0dfe5-a39b-4796-9aeb-4f4f2b0f12ce,0646f494850312ce7c7f22ccc648e8027be9e47d,2023-09-28T23:41:26.075Z
2135,1996-03-11T00:00:00.000Z,ZION VALLEY FIRE,1996-03-11T00:00:00.000Z,1996-03-11T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-13T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,a203d88c-3074-48c9-9602-bd214688b32b,05f986eb9467057d162455461d431291334d6422,2023-09-28T23:41:26.075Z
2134,1996-03-11T00:00:00.000Z,JETER ROAD FIRE,1996-03-11T00:00:00.000Z,1996-03-11T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-13T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,c720d650-e45d-4ad5-ab33-7a22e4d4d364,16998e0e41d0f864c29a1c7ecea30800fc4c7340,2023-09-28T23:41:26.075Z
2133,1996-03-11T00:00:00.000Z,COLONY CREEK FIRE,1996-03-11T00:00:00.000Z,1996-03-11T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-13T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,1914afc4-41b9-441e-ae52-a38ebe31a5e2,df9a4698681cf13063fee72e8783d239ff6b3716,2023-09-28T23:41:26.075Z
2132,1996-03-10T00:00:00.000Z,RINEY ROAD FIRE,1996-03-10T00:00:00.000Z,1996-03-10T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-13T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,28e35365-8b69-4a67-afab-3e5bcc6946c3,533d32ad6a7f3301c7eb201a82c7ff78c6aa51b6,2023-09-28T23:41:26.075Z
2131,1996-03-10T00:00:00.000Z,LEUDERS  FIRE,1996-03-10T00:00:00.000Z,1996-03-10T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-13T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,49544a23-414e-480a-a19a-ca0f053498ad,0e9f53b544608a616508c9446fe09c3aec1cc629,2023-09-28T23:41:26.075Z
2130,1996-03-07T00:00:00.000Z,PHAMTOM LAKE FIRE,1996-03-07T00:00:00.000Z,1996-03-07T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-13T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,9a57abb7-1fce-4629-8f19-086c87781ce0,ff26fc38a41b78552a76372fd38ff335846f8f39,2023-09-28T23:41:26.075Z
2129,1996-03-07T00:00:00.000Z,LAKEVIEW FIRE,1996-03-07T00:00:00.000Z,1996-03-07T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-13T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,534790ee-e5c9-4a70-8b3c-58f6f1fdc585,6a7c686099ab6480314aed9386445873ddb88ed7,2023-09-28T23:41:26.075Z
2128,1996-03-07T00:00:00.000Z,CHOO CHOO FIRE,1996-03-07T00:00:00.000Z,1996-03-07T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-13T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,f9dc77e4-8632-4061-a082-5b3b7ba1fa85,7d865fddb05d3e39fbc41ba7a336e1b720317002,2023-09-28T23:41:26.075Z
2127,1996-03-07T00:00:00.000Z,JUNCTION FIRE,1996-03-07T00:00:00.000Z,1996-03-07T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-13T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,f5494676-b093-49e7-9c23-19b8832e483a,75c8a0912d20b3440bbea55d5feb7e2484df5b48,2023-09-28T23:41:26.075Z
2126,1996-03-07T00:00:00.000Z,WINDY FIRE,1996-03-06T00:00:00.000Z,1996-03-06T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-11T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,ecc5f1de-0272-436f-9036-d32e5b14a323,388805be2284ab1d709df33e989ba5913db5750a,2023-09-28T23:41:26.075Z
2125,1996-03-05T00:00:00.000Z,SEVEN-ONE-SEVEN FIRE,1996-03-05T00:00:00.000Z,1996-03-05T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-11T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,3fb9dffc-4b39-4c31-951d-4d1628d4ba3f,833b94badec53b03610cd51c9a84923b4865d1c9,2023-09-28T23:41:26.075Z
2124,1996-03-04T00:00:00.000Z,CLYDE FIRE,1996-03-04T00:00:00.000Z,1996-03-04T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-11T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,cc491129-9abd-41a1-bef4-636e99638310,53b7b423fd910adda7be87755f29cd05c1dbfba0,2023-09-28T23:41:26.075Z
2123,1996-03-03T00:00:00.000Z,FILLIBUSTER FIRE,1996-03-03T00:00:00.000Z,1996-03-03T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-11T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,1625a2ed-7f60-41d2-931b-56563ace2879,6b8243146636e7cd0bb6693c5ab10e6d7ac2807d,2023-09-28T23:41:26.075Z
2122,1996-03-02T00:00:00.000Z,BOWIE FIRE,1996-03-02T00:00:00.000Z,1996-03-02T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-11T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,51c3f835-187d-4b88-a886-b3ad0f68804c,019e059b98fb3a7aabc06683ffcd73071e9f826c,2023-09-28T23:41:26.075Z
3118,1996-02-27T00:00:00.000Z,EXTREME FIRE HAZARD,1996-02-27T00:00:00.000Z,1996-05-31T00:00:00.000Z,Emergency,OK,Oklahoma                      ,Fire,1996-02-28T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-06-26T00:00:00.000Z,6,0,0,1,1,40030c5d-f4a0-42c4-ac7b-ffde4e958ba5,e6c2e811bf34e6ef7e0551aa6a20cba3e0ea200d,2023-09-28T23:41:26.075Z
2121,1996-02-26T00:00:00.000Z,NORTHWEST AMARILLO FIRE,1996-02-26T00:00:00.000Z,1996-02-26T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-03-13T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,64c475b8-2812-4c45-9fab-ab14c2f22dc4,a26fc4448281c906816d959b1a48f2322dcf064c,2023-09-28T23:41:26.075Z
2120,1996-02-25T00:00:00.000Z,SPERRY SKIATOOK BARNSDALL COMPLEX FIRES,1996-02-24T00:00:00.000Z,1996-02-24T00:00:00.000Z,Fire Suppression,OK,Oklahoma                      ,Fire,1996-02-26T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,32d6a65c-6f80-4213-9895-078afc294532,99454c6313408ad0c25ad95d153fc5cfc6e537b9,2023-09-28T23:41:26.075Z
2119,1996-02-24T00:00:00.000Z,ALVA COMPLEX FIRE,1996-02-23T00:00:00.000Z,1996-02-23T00:00:00.000Z,Fire Suppression,OK,Oklahoma                      ,Fire,1996-02-26T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,6,,,,,979d220a-7318-4209-8ec8-4ce8869eaaf6,4981b06b4bacebbb999d0d1514ed66a375d77161,2023-09-28T23:41:26.075Z
3117,1996-02-23T00:00:00.000Z,EXTREME  FIRE HAZARD,1996-02-23T00:00:00.000Z,1996-09-19T00:00:00.000Z,Emergency,TX,Texas                         ,Fire,1996-02-26T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-03-18T00:00:00.000Z,6,0,0,1,1,a95389aa-1cbc-4946-b9b4-acd3f44b6004,46d2ab0affeff39d1068665e95a4f38a9bfc4f68,2023-09-28T23:41:26.075Z
2118,1996-02-23T00:00:00.000Z,STILLWATER COMPLEX FIRES,1996-02-23T00:00:00.000Z,1996-02-23T00:00:00.000Z,Fire Suppression,OK,Oklahoma                      ,Fire,1996-02-26T00:00:00.000Z,2001-09-09T00:00:00.000Z,1997-02-05T00:00:00.000Z,6,,,,,1f5d3ebc-3821-43d2-8143-1e5c763418ef,012e5bb71475a0431d21e5b75bddd1c85049164f,2023-09-28T23:41:26.075Z
1105,1996-02-23T00:00:00.000Z,"SEVERE STORMS, FLOODING, AND ICE JAMS",1996-02-04T00:00:00.000Z,1996-02-29T00:00:00.000Z,Major Disaster,MT,Montana                       ,Severe Storm,1996-02-26T00:00:00.000Z,2002-09-03T00:00:00.000Z,2002-08-02T00:00:00.000Z,8,0,0,1,1,5de8c04d-1b7a-4152-adb2-9a29f64f3efc,26dbeb3ca20c0db0d0463e1e0d2feccd0f37b159,2023-09-28T23:41:26.075Z
